The most difficult problems in the new budget concern external action.	accurate budgeting	Newswire-488
The safeguard clause is currently being worked upon and, if Mr Clegg needs background arguments in order to talk with the sugar beet farmers, I shall make these available to him.	arguments between Mr Clegg and sugar beet farmers	Newswire-489
Some people think that it is possible to create an internal market in Europe without agreeing on fundamental values and principles.	building internal markets with no common ground	Newswire-490
Indeed this is what has happened in the case of the euro over the year, whether we like it or not.	unchangeable euro eventualities	Newswire-491
It is a moderate proposal, for Scandinavia already has stricter standards in place than those proposed for the year 2012.	strict rules in foreign countries	Newswire-492
Bombardier and Embraer will each deliver 85 jets by September 2006, U.S. Airways said in a release.	the delivery of eighty five jets from Bombardier and Embraer	Newswire-493
Mr President, ladies and gentlemen, we recently reached an agreement with the Court of Auditors under which we would be able to obtain advance information from the Court's annual report on a totally confidential basis, and we also agreed that we would be discreet about this.	legal secrecy	Newswire-494
April of this year was the next highest month with 493 complaints, edging out May of last year with 488 complaints.	Easter complaints	Newswire-495
More than 80% of accidents are associated with human error, but there are reasons for human error, which are social in nature.	accidents due to human error	Newswire-496
When it is relevant, from the audit point of view, we mention everything that has to be mentioned.	auditing encompassing the unmentionable	Newswire-497
Faced with the disastrous and anarchic situation in maritime transport, Europe has taken up the challenge and, just 11 months after the loss of the Erika, will be in a position to announce that never has a procedure been worked out quite as quickly.	Europe’s  modernization and Improvement of  maritime transport	Newswire-498
I have no doubt but that the proposals which the Commission will submit to the Council will be characterised by these qualities.	wedding bells	Newswire-499
I really do think that what the rapporteur has done here is a brilliant achievement; it shows just what you can do with administration when you set your sights on a specific objective and the objective is clearly specified here.	a sufficient level of flexibility with regard to the basic rules	Newswire-500
